CSV Report,LLM_UV_06.csv
Worksheet Type,Scan

METHOD
X mode,nm
Y mode,Abs
Collect mode,Scan
Scan range start (nm),800.00
Scan range stop (nm),200.00
Data Interval (nm),1.00
Scan rate (nm/min),3000
Averaging Time (s),.02
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Baseline,Off
Experiment Zones,1
Experimental temperature (°C),25°C


SAMPLES
Name,Sample 1,,Sample 2,
,250,0.254650470901478,250,0.257291601183282
,249,0.25449104852563,249,0.249235699505772
,248,0.253620120626739,248,0.24212102989389
,247,0.252076458340675,247,0.235147950119288
,246,0.249265293308811,246,0.225112675710408
,245,0.244786926692208,245,0.211645392019007
,244,0.239810931228388,244,0.199025838422581
,243,0.235683878540522,243,0.190066777858424
,242,0.231346146610508,242,0.181089302896354
,241,0.225687843611807,241,0.169736814714009
,240,0.219389380337063,240,0.157816165635261
,239,0.212913551159661,239,0.146233098822128
,238,0.206090121477777,238,0.135140768904014
,237,0.199726999323764,237,0.125539879500376
,236,0.193470836909706,236,0.116878893636943
,235,0.187282799745143,235,0.109078968073017
,234,0.181291673044348,234,0.102491300395413
,233,0.174529367767679,233,0.0962213066383182
,232,0.168426115197692,232,0.091673328567508
,231,0.162885202368014,231,0.0889394678200356
,230,0.158103072077746,230,0.0875476438826339
,229,0.154561256814286,229,0.0876346428739677
,228,0.150339467395069,228,0.089469539662157
,227,0.145919693260505,227,0.0943673405893048
,226,0.142478487975278,226,0.102044727882917
,225,0.139483027944847,225,0.112820223578866
,224,0.137231938916849,224,0.126477602164586
,223,0.135668322836751,223,0.142717894967535
,222,0.134768321003,222,0.161340820230304
,221,0.134852778098052,221,0.18454026909411
,220,0.135911012656014,220,0.211218329574417
,219,0.137840539870564,219,0.241286445896155
,218,0.141015082416375,218,0.276996038746305
,217,0.145634567177268,217,0.314823196841364
,216,0.151873795241459,216,0.355290382509636
,215,0.161159389438696,215,0.400887619265734
,214,0.172045418840739,214,0.443239182727487
,213,0.184974054901114,213,0.483391541311575
,212,0.202169378561518,212,0.524924301277136
,211,0.222922298089513,211,0.565395575779054
,210,0.247811609070187,210,0.6033940524809
,209,0.274997707887459,209,0.638591430535124
,208,0.304851009189632,208,0.672593243158931
,207,0.333325963131161,207,0.701774165897444
,206,0.35915861247277,206,0.726866660551216
,205,0.384370489013184,205,0.750117492800673
,204,0.408190035184698,204,0.769037655389505
,203,0.430470288712976,203,0.782193446642727
,202,0.451612109105284,202,0.789434558179098
,201,0.473431898246701,201,0.791503440052607
,200,0.497988164729191,200,0.789696856806857

